url,label
http://apple-secure.icu/login.php,1
http://wellsfargo-portal.cfd/login.php,1
http://apple-secure.ru/login.php,1
http://www.google.com.verify-billing.work/index.html,1
http://facebook-signin.icu/login.php,1
http://60.68.250.163/microsoft/login.php,1
http://chase-support.shop/login.php,1
http://43.157.110.92/wellsfargo/login.php,1
http://google-portal.ru/login.php,1
http://www.netflix.com.verify-billing.xyz/index.html,1
http://www.facebook.com.verify-billing.top/index.html,1
http://www.chase.com.verify-billing.top/index.html,1
http://163.74.1.208/facebook/login.php,1
http://paypal-confirm.club/login.php,1
http://www.google.com.verify-billing.top/index.html,1
http://www.facebook.com.verify-billing.xyz/index.html,1
http://www.google.com.verify-billing.xyz/index.html,1
http://netflix-billing.click/login.php,1
http://www.netflix.com.verify-billing.site/index.html,1
http://instagram-account.xyz/login.php,1
http://www.instagram.com.verify-billing.vip/index.html,1
http://125.52.121.102/amazon/login.php,1
http://49.155.6.64/apple/login.php,1
http://52.190.66.24/chase/login.php,1
http://180.96.88.181/netflix/login.php,1
http://45.132.92.16/apple/login.php,1
http://221.202.111.220/twitter/login.php,1
http://54.243.84.20/amazon/login.php,1
http://apple-portal.club/login.php,1
http://wellsfargo-verify.work/login.php,1
http://www.netflix.com.verify-billing.top/index.html,1
http://facebook-login.cn/login.php,1
http://chase-login.work/login.php,1
http://amazon-confirm.icu/login.php,1
http://chase-update.cfd/login.php,1
http://68.197.17.190/bankofamerica/login.php,1
http://www.microsoft.com.verify-billing.cfd/index.html,1
http://bankofamerica-verify.work/login.php,1
http://paypal-login.top/login.php,1
http://chase-secure.work/login.php,1
http://paypal-recovery.cc/login.php,1
http://bankofamerica-support.vip/login.php,1
http://244.244.102.139/twitter/login.php,1
http://www.bankofamerica.com.verify-billing.work/index.html,1
http://facebook-signin.cn/login.php,1
http://www.netflix.com.verify-billing.work/index.html,1
http://bankofamerica-signin.online/login.php,1
http://bankofamerica-account.icu/login.php,1
http://217.196.19.18/google/login.php,1
http://195.146.86.86/amazon/login.php,1
http://www.paypal.com.verify-billing.click/index.html,1
http://google-login.cc/login.php,1
http://116.235.164.196/paypal/login.php,1
http://www.chase.com.verify-billing.site/index.html,1
http://107.12.122.51/chase/login.php,1
http://wellsfargo-update.club/login.php,1
http://amazon-update.xyz/login.php,1
http://145.128.8.241/twitter/login.php,1
http://www.wellsfargo.com.verify-billing.shop/index.html,1
http://67.17.238.182/wellsfargo/login.php,1
http://141.137.239.79/paypal/login.php,1
http://245.244.70.59/instagram/login.php,1
http://apple-signin.cc/login.php,1
http://microsoft-signin.icu/login.php,1
http://www.apple.com.verify-billing.icu/index.html,1
http://129.215.153.163/apple/login.php,1
http://netflix-secure.site/login.php,1
http://25.12.127.15/apple/login.php,1
http://www.twitter.com.verify-billing.shop/index.html,1
http://instagram-security.vip/login.php,1
http://www.bankofamerica.com.verify-billing.icu/index.html,1
http://www.netflix.com.verify-billing.cc/index.html,1
http://198.211.211.207/amazon/login.php,1
http://164.167.209.94/wellsfargo/login.php,1
http://paypal-confirm.cc/login.php,1
http://facebook-confirm.club/login.php,1
http://115.234.14.87/netflix/login.php,1
http://facebook-verify.click/login.php,1
http://30.3.66.81/google/login.php,1
http://instagram-security.click/login.php,1
http://42.37.36.110/netflix/login.php,1
http://www.netflix.com.verify-billing.vip/index.html,1
http://facebook-support.club/login.php,1
http://203.90.6.15/chase/login.php,1
http://89.16.139.197/google/login.php,1
http://netflix-billing.xyz/login.php,1
http://124.221.31.106/amazon/login.php,1
http://238.139.136.145/microsoft/login.php,1
http://80.55.184.107/instagram/login.php,1
http://netflix-signin.work/login.php,1
http://paypal-confirm.xyz/login.php,1
http://facebook-login.info/login.php,1
http://82.117.150.174/paypal/login.php,1
http://amazon-account.top/login.php,1
http://netflix-support.icu/login.php,1
http://netflix-portal.online/login.php,1
http://wellsfargo-login.cn/login.php,1
http://112.69.254.84/facebook/login.php,1
http://104.178.115.59/netflix/login.php,1
http://50.226.112.46/microsoft/login.php,1
http://www.chase.com.verify-billing.icu/index.html,1
http://77.138.74.23/google/login.php,1
http://paypal-verify.work/login.php,1
http://www.instagram.com.verify-billing.xyz/index.html,1
http://163.182.68.253/bankofamerica/login.php,1
http://33.168.97.149/amazon/login.php,1
http://www.wellsfargo.com.verify-billing.ru/index.html,1
http://69.207.35.31/amazon/login.php,1
http://wellsfargo-confirm.click/login.php,1
http://33.173.37.86/paypal/login.php,1
http://111.91.123.23/facebook/login.php,1
http://91.107.70.245/amazon/login.php,1
http://microsoft-secure.online/login.php,1
http://242.137.164.19/bankofamerica/login.php,1
http://microsoft-account.cn/login.php,1
http://129.64.172.206/amazon/login.php,1
http://www.amazon.com.verify-billing.info/index.html,1
http://twitter-confirm.cn/login.php,1
http://www.amazon.com.verify-billing.vip/index.html,1
http://facebook-portal.xyz/login.php,1
http://165.5.80.159/google/login.php,1
http://bankofamerica-confirm.work/login.php,1
http://64.212.26.7/netflix/login.php,1
http://71.35.51.32/amazon/login.php,1
http://254.124.238.128/wellsfargo/login.php,1
http://microsoft-secure.shop/login.php,1
http://instagram-security.top/login.php,1
http://212.150.22.60/microsoft/login.php,1
http://49.110.208.100/paypal/login.php,1
http://49.102.193.237/wellsfargo/login.php,1
http://188.250.222.223/netflix/login.php,1
http://198.113.33.167/wellsfargo/login.php,1
http://paypal-login.info/login.php,1
http://67.39.251.43/instagram/login.php,1
http://245.201.7.9/microsoft/login.php,1
http://91.60.140.131/wellsfargo/login.php,1
http://www.instagram.com.verify-billing.top/index.html,1
http://microsoft-account.info/login.php,1
http://instagram-login.click/login.php,1
http://facebook-login.top/login.php,1
http://71.21.237.157/wellsfargo/login.php,1
http://125.167.251.159/chase/login.php,1
http://facebook-verify.cfd/login.php,1
http://208.105.167.11/microsoft/login.php,1
http://71.157.151.147/paypal/login.php,1
http://90.157.174.229/twitter/login.php,1
http://bankofamerica-update.site/login.php,1
http://wellsfargo-update.online/login.php,1
http://wellsfargo-signin.click/login.php,1
http://netflix-signin.ru/login.php,1
http://213.48.25.131/instagram/login.php,1
http://paypal-billing.cc/login.php,1
http://wellsfargo-portal.online/login.php,1
http://microsoft-recovery.cn/login.php,1
http://136.25.138.91/twitter/login.php,1
http://191.159.217.83/bankofamerica/login.php,1
http://168.240.219.173/microsoft/login.php,1
http://twitter-confirm.xyz/login.php,1
http://125.53.151.223/amazon/login.php,1
http://109.122.43.7/google/login.php,1
http://chase-billing.work/login.php,1
http://facebook-recovery.work/login.php,1
http://www.facebook.com.verify-billing.site/index.html,1
http://38.116.229.1/apple/login.php,1
http://paypal-billing.icu/login.php,1
http://twitter-confirm.online/login.php,1
http://microsoft-account.cc/login.php,1
http://183.185.122.234/microsoft/login.php,1
http://173.193.244.187/facebook/login.php,1
http://amazon-account.cfd/login.php,1
http://google-support.icu/login.php,1
http://wellsfargo-verify.vip/login.php,1
http://instagram-portal.xyz/login.php,1
http://facebook-portal.work/login.php,1
http://109.98.103.230/google/login.php,1
http://125.111.37.241/bankofamerica/login.php,1
http://195.236.29.175/netflix/login.php,1
http://chase-secure.info/login.php,1
http://17.242.211.201/bankofamerica/login.php,1
http://189.58.31.166/microsoft/login.php,1
http://20.233.122.155/microsoft/login.php,1
http://wellsfargo-security.icu/login.php,1
http://124.161.51.88/paypal/login.php,1
http://204.216.162.171/bankofamerica/login.php,1
http://224.124.99.83/netflix/login.php,1
http://69.84.235.5/twitter/login.php,1
http://77.120.148.19/facebook/login.php,1
http://142.72.99.243/instagram/login.php,1
http://www.apple.com.verify-billing.cc/index.html,1
http://paypal-secure.shop/login.php,1
http://paypal-verify.vip/login.php,1
http://190.232.179.231/netflix/login.php,1
http://95.150.53.216/amazon/login.php,1
http://www.chase.com.verify-billing.shop/index.html,1
http://138.21.57.118/amazon/login.php,1
http://174.62.168.62/facebook/login.php,1
http://183.38.234.243/facebook/login.php,1
http://www.apple.com.verify-billing.online/index.html,1
http://90.37.117.31/microsoft/login.php,1
http://chase-verify.site/login.php,1
http://238.194.143.22/facebook/login.php,1
http://105.52.4.114/paypal/login.php,1
http://56.113.171.182/amazon/login.php,1
http://amazon-secure.cn/login.php,1
http://twitter-billing.club/login.php,1
http://73.40.61.225/microsoft/login.php,1
http://110.120.21.73/amazon/login.php,1
http://www.paypal.com.verify-billing.work/index.html,1
http://apple-update.vip/login.php,1
http://instagram-portal.cn/login.php,1
http://wellsfargo-billing.vip/login.php,1
http://36.219.180.45/wellsfargo/login.php,1
http://netflix-signin.site/login.php,1
http://121.66.21.143/apple/login.php,1
http://76.60.6.41/instagram/login.php,1
http://amazon-login.site/login.php,1
http://45.57.172.138/bankofamerica/login.php,1
http://40.7.206.254/chase/login.php,1
http://netflix-security.cc/login.php,1
http://84.32.89.81/wellsfargo/login.php,1
http://amazon-secure.top/login.php,1
http://110.175.226.157/amazon/login.php,1
http://124.51.140.190/wellsfargo/login.php,1
http://www.facebook.com.verify-billing.ru/index.html,1
http://google-billing.info/login.php,1
http://microsoft-billing.club/login.php,1
http://70.22.121.185/chase/login.php,1
http://twitter-recovery.vip/login.php,1
http://microsoft-confirm.site/login.php,1
http://netflix-signin.cc/login.php,1
http://194.87.31.39/apple/login.php,1
http://amazon-confirm.club/login.php,1
http://113.62.142.200/amazon/login.php,1
http://www.facebook.com.verify-billing.cc/index.html,1
http://116.230.229.196/wellsfargo/login.php,1
http://24.134.158.198/facebook/login.php,1
http://223.94.47.5/wellsfargo/login.php,1
http://169.30.27.218/bankofamerica/login.php,1
http://183.51.251.49/netflix/login.php,1
http://197.45.238.192/twitter/login.php,1
http://10.68.24.240/paypal/login.php,1
http://amazon-account.cc/login.php,1
http://97.254.57.31/netflix/login.php,1
